id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,contact_target,subgroup_utilization_ratio,expected_gross_proxy,expected_net_profit,profitable_contact,rank_expected_net_profit,target_top1200_net_profit,target_positive_net_profit
16826,33,technician,married,secondary,cellular,78.49,no,no,0,unknown,2,0.11867557876538656,2357,0,0.27715574642500507,2.5816631451023535,-4.883825158470394,0,5457,1,0
17663,50,self-employed,married,secondary,,301.46,no,no,0,unknown,2,0.03382893113815874,6437,0,0.2531233417528071,2.5813694517474195,-4.883838374671366,0,5458,1,0
16650,30,blue-collar,married,secondary,,477.73,yes,yes,1,unknown,2,0.018578148888961397,7499,0,0.2906601427744907,2.5797073208871963,-4.883913170560076,0,5459,1,0
19468,49,blue-collar,married,secondary,,515.51,yes,yes,0,unknown,2,0.017199793861348952,7558,0,0.2906601427744907,2.57718632802233,-4.884026615238995,0,5460,1,0
17648,37,technician,married,secondary,,275.43,yes,no,0,unknown,2,0.02597326321779876,7011,0,0.35856884777974496,2.565135520216674,-4.884568901590249,0,5461,1,0
20425,33,admin.,divorced,secondary,,189.34,yes,no,0,unknown,2,0.03775310083360905,6147,0,0.35856884777974496,2.563111837872175,-4.884659967295752,0,5462,1,0
22175,49,management,divorced,tertiary,cellular,40.77,no,no,1,unknown,2,0.1859931653960693,716,0,0.3370812830893803,2.556067600927418,-4.8849769579582665,0,5463,1,0
20062,38,student,married,secondary,cellular,93.61,no,no,2,unknown,2,0.0985056459258797,3201,0,0.27715574642500507,2.5556845991532287,-4.8849941930381044,0,5464,1,0
23063,40,admin.,married,secondary,,227.4,yes,no,0,unknown,2,0.03132785969988753,6616,0,0.35856884777974496,2.554428442033076,-4.885050720108511,0,5465,1,0
16457,32,technician,married,secondary,cellular,179.28,yes,yes,0,unknown,2,0.04094456960056118,5961,0,0.3462625027682805,2.541754596254711,-4.885621043168538,0,5466,1,0
21905,33,services,married,,,182.61,yes,no,0,unknown,2,0.03874928640188837,6080,0,0.35856884777974496,2.537235744945288,-4.885824391477462,0,5467,1,0
16898,56,unemployed,divorced,primary,,402.9,no,no,0,unknown,2,0.02884448742108385,6860,0,0.21827941375316728,2.5367219793463422,-4.885847510929414,0,5468,1,0
22566,24,admin.,single,secondary,cellular,53.11,no,no,0,unknown,2,0.16725102175479956,1029,0,0.2853956595556212,2.535084528971473,-4.885921196196284,0,5469,1,0
19170,42,housemaid,divorced,secondary,,271.67,no,no,1,unknown,2,0.042740817096735315,5869,0,0.21827941375316728,2.5345291004194936,-4.885946190481123,0,5470,1,0
16143,42,unemployed,divorced,primary,cellular,153.98,yes,no,1,unknown,2,0.04676912092709714,5681,0,0.3519165155311745,2.5343300384310816,-4.885955148270601,0,5471,1,0
22892,38,admin.,married,secondary,,476.58,yes,yes,0,unknown,2,0.018288021284972457,7511,0,0.2906601427744907,2.5333081131595336,-4.886001134907821,0,5472,1,0
21420,49,management,divorced,tertiary,,196.06,yes,no,0,unknown,2,0.0415559716189118,5925,0,0.31083035173548323,2.5324790373396593,-4.886038443319715,0,5473,1,0
18936,37,blue-collar,married,secondary,cellular,155.46,yes,yes,0,unknown,2,0.04703711238439241,5666,0,0.3462625027682805,2.5320062864662707,-4.886059717109018,0,5474,1,0
20327,47,,married,,telephone,81.29,no,no,0,unknown,2,0.13150874975875457,2011,0,0.23639526962078947,2.5271472883372583,-4.886278372024823,0,5475,1,0
21399,35,services,single,secondary,,233.63,yes,no,1,unknown,2,0.030133623553066615,6764,0,0.35856884777974496,2.524367168272858,-4.886403477427721,0,5476,1,0
18261,34,blue-collar,married,secondary,,492.35,yes,yes,0,unknown,2,0.017616680610557604,7545,0,0.2906601427744907,2.5210618789423367,-4.886552215447595,0,5477,1,0
21779,34,blue-collar,married,primary,,322.53,yes,no,0,unknown,2,0.021791685939714204,7317,0,0.35856884777974496,2.5201912738340555,-4.886591392677468,0,5478,1,0
19608,30,housemaid,married,tertiary,cellular,163.69,yes,yes,1,unknown,2,0.04443008361553517,5798,0,0.3462625027682805,2.5182842136459604,-4.8866772103859315,0,5479,1,0
18006,46,blue-collar,married,primary,cellular,160.18,no,yes,2,unknown,2,0.06425600783532626,4918,0,0.24451283292728782,2.5166550166776944,-4.8867505242495035,0,5480,1,0
18151,57,admin.,married,secondary,cellular,106.05,no,yes,0,unknown,2,0.08252870061390749,3997,0,0.2866574649183345,2.5088744921096624,-4.887100647855065,0,5481,1,0
21373,36,services,single,secondary,cellular,93.68,yes,no,0,unknown,2,0.07609553307208206,4311,0,0.3519165155311745,2.5086824675933617,-4.887109288958299,0,5482,1,0
17669,39,blue-collar,married,primary,,323.27,yes,no,0,unknown,2,0.021613954274434438,7342,0,0.35856884777974496,2.50537181417146,-4.8872582683622845,0,5483,1,0
19688,53,management,married,tertiary,cellular,48.93,no,no,0,unknown,2,0.15272191542934532,1425,0,0.33472575145881395,2.5012995403560927,-4.887441520683976,0,5484,1,0
20026,57,retired,married,secondary,,325.41,no,yes,1,unknown,2,0.033196954420049406,6470,0,0.23132134698707157,2.49887682632918,-4.887550542815187,0,5485,1,0
16997,37,blue-collar,married,secondary,,489.92,yes,yes,0,unknown,2,0.017528218212976007,7548,0,0.2906601427744907,2.496022079746688,-4.887679006411399,0,5486,1,0
20469,37,management,single,,,164.59,yes,no,0,unknown,2,0.04950112331632392,5559,0,0.30629401094477676,2.4954967271079624,-4.8877026472801415,0,5487,1,0
18651,46,blue-collar,married,primary,,325.17,yes,no,0,unknown,2,0.02136814797711894,7366,0,0.35856884777974496,2.4914369966602417,-4.88788533515029,0,5488,1,0
15951,30,technician,married,secondary,cellular,136.05,no,yes,1,unknown,2,0.07489359065558235,4376,0,0.24451283292728782,2.4914080088248256,-4.887886639602883,0,5489,1,0
17956,35,management,married,tertiary,cellular,29.73,no,no,9,low,2,0.2500575426103662,314,0,0.33472575145881395,2.488421777054263,-4.888021020032558,0,5490,1,0
20337,36,management,divorced,tertiary,,95.55,no,no,1,unknown,2,0.07713461210480599,4266,0,0.3370812830893803,2.484360580504906,-4.8882037738772794,0,5491,1,0
21715,63,retired,divorced,primary,cellular,95.94,no,no,0,unknown,2,0.11894561172639856,2341,0,0.2172672266603522,2.4793758065975204,-4.888428088703112,0,5492,1,0
17969,47,admin.,divorced,secondary,cellular,87.44,no,yes,0,unknown,2,0.09889755153942753,3176,0,0.2866574649183345,2.478899640171074,-4.888449516192302,0,5493,1,0
20067,46,technician,married,tertiary,,135.06,no,no,0,unknown,2,0.06164053438083263,5042,0,0.29719947784204725,2.4742363473828233,-4.888659364367773,0,5494,1,0
19500,44,admin.,single,secondary,cellular,123.49,yes,yes,0,unknown,2,0.05785186010683299,5213,0,0.3462625027682805,2.4737430196947616,-4.888681564113735,0,5495,1,0
19546,37,housemaid,married,secondary,cellular,128.11,yes,no,1,unknown,2,0.054727891104315106,5354,0,0.3519165155311745,2.467353600055795,-4.88896908799749,0,5496,1,0
22081,51,technician,married,secondary,cellular,103.65,yes,no,0,unknown,2,0.0675773593278391,4715,0,0.3519165155311745,2.4649616815507223,-4.889076724330217,0,5497,1,0
22998,29,technician,single,tertiary,cellular,72.09,yes,no,0,unknown,2,0.1119179583456334,2618,0,0.3052290039840637,2.4626381552971073,-4.88918128301163,0,5498,1,0
21520,39,entrepreneur,married,secondary,,326.01,yes,no,0,unknown,2,0.01940130069723114,7461,0,0.38933804238143294,2.4625701418393326,-4.88918434361723,0,5499,1,0
21756,48,entrepreneur,married,tertiary,,273.0,yes,no,2,unknown,2,0.02895915479685548,6851,0,0.31083035173548323,2.4573779061110086,-4.8894179942250044,0,5500,1,0
16449,37,technician,single,secondary,,181.76,no,no,0,unknown,2,0.05459598063506761,5364,0,0.24743492778381734,2.4553872110757116,-4.889507575501593,0,5501,1,0
22418,36,services,single,secondary,,238.4,yes,no,0,unknown,2,0.028722105469929808,6863,0,0.35856884777974496,2.4552463797759922,-4.88951391291008,0,5502,1,0
23013,41,entrepreneur,married,secondary,cellular,179.66,no,yes,1,unknown,2,0.05584797770014802,5317,0,0.24451283292728782,2.453355617268328,-4.889598997222925,0,5503,1,0
22257,30,management,married,tertiary,cellular,121.06,yes,yes,1,unknown,2,0.058510616983193396,5175,0,0.3462625027682805,2.4526795556496404,-4.889629419995766,0,5504,1,0
16005,32,blue-collar,married,primary,,312.71,yes,no,0,unknown,2,0.021855980836120475,7310,0,0.35856884777974496,2.450668826481726,-4.889719902808323,0,5505,1,0
22816,34,entrepreneur,married,tertiary,cellular,97.14,yes,no,0,unknown,2,0.07165236463156427,4516,0,0.3519165155311745,2.4494482886674978,-4.889774827009963,0,5506,1,0
22506,35,technician,married,secondary,cellular,95.78,yes,no,1,unknown,2,0.07242633454059622,4482,0,0.3519165155311745,2.441242870162761,-4.890144070842676,0,5507,1,0
19624,55,entrepreneur,married,tertiary,cellular,63.77,no,no,2,unknown,2,0.12875054668654592,2079,0,0.29719947784204725,2.4401332389088153,-4.890194004249103,0,5508,1,0
19187,44,management,single,tertiary,cellular,69.06,no,yes,0,unknown,2,0.11150165625783462,2638,0,0.3161676937895692,2.4345874776709886,-4.890443563504806,0,5509,1,0
20765,81,retired,married,primary,telephone,109.85,no,no,0,unknown,2,0.09363833348919862,3471,0,0.23639526962078947,2.4316021512584527,-4.890577903193369,0,5510,1,0
18745,52,services,divorced,secondary,telephone,327.18,yes,yes,0,unknown,2,0.04160159547671488,5922,0,0.17847687063788348,2.4292861678356554,-4.890682122447395,0,5511,1,0
18393,31,entrepreneur,single,secondary,cellular,81.76,yes,no,1,low,2,0.07582452204879742,4330,0,0.3895714064675847,2.415114011573329,-4.8913198694792,0,5512,1,0
20023,35,student,single,secondary,,225.49,no,no,1,unknown,2,0.043284538616505025,5839,0,0.24743492778381734,2.4150219567909224,-4.891324011944408,0,5513,1,0
19602,34,technician,married,secondary,cellular,148.77,yes,yes,3,unknown,2,0.04677898080375859,5680,0,0.3462625027682805,2.4097477429356475,-4.891561351567896,0,5514,1,0
21060,25,services,single,secondary,cellular,74.48,no,no,0,unknown,2,0.13139463329949258,2016,0,0.2461817869875482,2.4092019998425553,-4.891585910007085,0,5515,1,0
19188,36,blue-collar,single,secondary,cellular,69.36,yes,no,1,unknown,2,0.098642799038628,3192,0,0.3519165155311745,2.407765129117364,-4.891650569189719,0,5516,1,0
19819,51,management,divorced,tertiary,cellular,130.31,yes,yes,0,unknown,2,0.06426541799354171,4917,0,0.28750216317302596,2.4076657682210656,-4.891655040430052,0,5517,1,0
21323,35,management,married,tertiary,cellular,79.76,yes,no,0,unknown,2,0.09344905024964231,3483,0,0.32298264008632677,2.4073498960239776,-4.891669254678921,0,5518,1,0
18269,45,entrepreneur,married,secondary,cellular,185.58,no,yes,0,unknown,2,0.053046533589875045,5421,0,0.24451283292728782,2.4070761916900016,-4.89168157137395,0,5519,1,0
20896,31,admin.,married,secondary,cellular,133.62,yes,yes,1,unknown,2,0.05185493168805843,5464,0,0.3462625027682805,2.399203010240504,-4.892035864539177,0,5520,1,0
20218,42,services,divorced,secondary,,234.92,yes,no,0,unknown,2,0.028353804134232552,6879,0,0.35856884777974496,2.388382513197032,-4.892522786906134,0,5521,1,0
21754,38,admin.,divorced,secondary,,177.47,yes,no,0,unknown,2,0.0374341105995607,6181,0,0.35856884777974496,2.382127617021403,-4.892804257234037,0,5522,1,0
18811,32,blue-collar,married,primary,,303.79,yes,no,0,unknown,2,0.021849242187266294,7312,0,0.35856884777974496,2.3800298730732465,-4.892898655711704,0,5523,1,0
17983,51,technician,married,secondary,cellular,74.31,no,no,0,unknown,2,0.1155349472970285,2481,0,0.27715574642500507,2.3794934812772826,-4.892922793342522,0,5524,1,0
22038,49,management,married,secondary,cellular,62.23,no,no,0,unknown,2,0.11529951681386873,2488,0,0.3311518645633426,2.3760440780167538,-4.8930780164892465,0,5525,1,0
18211,31,entrepreneur,divorced,secondary,telephone,106.02,no,no,0,unknown,2,0.10249722887025638,2982,0,0.21827941375316728,2.3719891737877026,-4.893260487179553,0,5526,1,0
18687,40,blue-collar,married,primary,,250.92,no,no,1,unknown,2,0.03997352655816328,6021,0,0.23639526962078947,2.371081735484037,-4.893301321903218,0,5527,1,0
18404,34,admin.,married,primary,,290.53,yes,no,0,unknown,2,0.022754692701445818,7239,0,0.35856884777974496,2.3704702793165597,-4.893328837430754,0,5528,1,0
16405,39,services,married,secondary,telephone,92.03,no,no,1,unknown,2,0.10865536307203898,2765,0,0.23639526962078947,2.363847042538142,-4.893626883085783,0,5529,1,0
22770,46,management,married,tertiary,cellular,45.7,no,no,0,unknown,2,0.15423445590431828,1381,0,0.33472575145881395,2.359319357811031,-4.893830628898503,0,5530,1,0
19033,28,admin.,single,secondary,cellular,49.59,no,no,0,unknown,2,0.16630022510266432,1056,0,0.2853956595556212,2.3536089627759145,-4.894087596675083,0,5531,1,0
22825,33,blue-collar,single,primary,,251.26,yes,no,0,unknown,2,0.026105823749821244,7001,0,0.35856884777974496,2.351978311857942,-4.894160975966392,0,5532,1,0
18365,42,technician,married,secondary,cellular,69.38,no,no,1,unknown,2,0.12211512772334751,2248,0,0.27715574642500507,2.348159812364596,-4.894332808443593,0,5533,1,0
16572,33,blue-collar,married,secondary,,206.03,yes,no,1,unknown,2,0.031741984052683136,6585,0,0.35856884777974496,2.3449689000902483,-4.894476399495939,0,5534,1,0
19699,52,management,divorced,primary,cellular,62.8,no,no,0,unknown,2,0.09967994569729978,3130,0,0.3739848523969361,2.3411079980922653,-4.894650140085848,0,5535,1,0
16336,32,blue-collar,married,secondary,,214.95,yes,no,0,unknown,2,0.030360507039971518,6727,0,0.35856884777974496,2.340017069274889,-4.89469923188263,0,5536,1,0
15547,58,blue-collar,married,primary,cellular,89.58,yes,no,3,low,2,0.07410710040196598,4410,0,0.3519165155311745,2.336202734191266,-4.894870876961393,0,5537,1,0
18484,40,admin.,married,secondary,,441.21,yes,yes,0,unknown,2,0.018205457514905845,7514,0,0.2906601427744907,2.3347072245107556,-4.894938174897016,0,5538,1,0
19007,33,self-employed,married,primary,cellular,99.01,yes,no,0,unknown,2,0.037972390868640196,6124,0,0.6176918604651164,2.3223029918015565,-4.89549636536893,0,5539,1,0
18030,41,blue-collar,married,secondary,cellular,116.94,no,yes,0,unknown,2,0.08116831311200726,4065,0,0.24451283292728782,2.320872417753707,-4.895560741201083,0,5540,1,0
16207,37,housemaid,married,secondary,,284.13,no,no,0,unknown,2,0.03452940826814032,6402,0,0.23639526962078947,2.319236349320772,-4.895634364280565,0,5541,1,0
21643,46,blue-collar,married,primary,cellular,160.77,no,yes,0,unknown,2,0.05872986047467731,5163,0,0.24451283292728782,2.3086900874468395,-4.896108946064892,0,5542,1,0
22165,53,self-employed,divorced,tertiary,cellular,65.73,no,no,0,unknown,2,0.13923535507714166,1778,0,0.2518339228787283,2.304768924252718,-4.896285398408628,0,5543,1,0
20671,56,housemaid,married,primary,cellular,248.71,no,yes,0,unknown,2,0.03771768354873289,6153,0,0.24451283292728782,2.2937174436127266,-4.8967827150374275,0,5544,1,0
18113,42,self-employed,married,secondary,cellular,101.37,no,no,0,unknown,2,0.08978855146079433,3630,0,0.2518339228787283,2.29215848470428,-4.896852868188307,0,5545,1,0
17153,52,blue-collar,divorced,primary,,252.85,yes,no,0,unknown,2,0.025232091349082362,7071,0,0.35856884777974496,2.2876456900064572,-4.8970559439497094,0,5546,1,0
22702,36,admin.,married,secondary,,192.85,yes,no,1,unknown,2,0.03299001995076053,6486,0,0.35856884777974496,2.281259955284879,-4.897343302012181,0,5547,1,0
20095,27,services,single,primary,cellular,199.9,yes,yes,0,unknown,2,0.032849912256115804,6499,0,0.3462625027682805,2.2738010974208622,-4.897678950616061,0,5548,1,0
19341,27,unemployed,married,secondary,,320.32,yes,no,0,unknown,2,0.019784551414114452,7446,0,0.35856884777974496,2.272389737024813,-4.897742461833883,0,5549,1,0
17961,28,management,single,tertiary,,172.63,yes,no,0,unknown,2,0.04307655905902366,5852,0,0.30557244030224046,2.2723302905372225,-4.897745136925825,0,5550,1,0
18615,57,management,married,tertiary,cellular,42.91,no,no,1,unknown,2,0.1581014306370786,1253,0,0.33472575145881395,2.2708238117826123,-4.897812928469783,0,5551,1,0
21283,54,management,married,tertiary,cellular,73.97,yes,no,1,unknown,2,0.09479653579206078,3403,0,0.32298264008632677,2.2647864906236395,-4.898084607921936,0,5552,1,0
16057,40,blue-collar,single,primary,,200.91,no,no,0,unknown,2,0.04554065386903835,5740,0,0.24743492778381734,2.2639238773078603,-4.898123425521146,0,5553,1,0
22379,56,unemployed,married,secondary,,285.92,no,no,0,unknown,2,0.03348334439896869,6452,0,0.23639526962078947,2.263143784583827,-4.898158529693728,0,5554,1,0
19475,30,management,single,tertiary,cellular,38.81,no,no,0,unknown,2,0.18403411385434948,753,0,0.31661972229826035,2.2614132931526774,-4.89823640180813,0,5555,1,0
17861,33,blue-collar,married,secondary,,208.08,yes,no,0,unknown,2,0.030303969570165387,6732,0,0.35856884777974496,2.2610096507568986,-4.8982545657159395,0,5556,1,0
18457,51,services,married,secondary,,230.48,no,no,0,unknown,2,0.04140106171844018,5936,0,0.23639526962078947,2.255711251199859,-4.898492993696006,0,5557,1,0
21957,31,admin.,married,secondary,cellular,51.45,no,no,2,unknown,2,0.15353965175315748,1403,0,0.2853956595556212,2.2545158567626857,-4.898546786445679,0,5558,1,0
21319,28,blue-collar,married,primary,,285.86,yes,no,0,unknown,2,0.021979649036314376,7297,0,0.35856884777974496,2.2529248144124288,-4.89861838335144,0,5559,1,0
16084,51,housemaid,divorced,primary,,354.7,no,no,0,unknown,2,0.029032586774101,6842,0,0.21827941375316728,2.2478105225737606,-4.898848526484181,0,5560,1,0
15749,55,admin.,married,,cellular,60.96,no,yes,0,unknown,2,0.12852491840563351,2086,0,0.2866574649183345,2.2459265595371165,-4.8989333048208294,0,5561,1,0
19445,46,management,single,tertiary,cellular,39.31,no,no,0,unknown,2,0.180035823231056,838,0,0.31661972229826035,2.2407836984811684,-4.899164733568347,0,5562,1,0
22067,36,blue-collar,married,secondary,telephone,83.83,yes,no,0,unknown,2,0.07580943400746053,4331,0,0.3525249464537712,2.240332997957432,-4.899185015091915,0,5563,1,0
21284,43,technician,married,secondary,cellular,92.76,yes,no,0,unknown,2,0.06840434477896762,4674,0,0.3519165155311745,2.232976107069252,-4.899516075181884,0,5564,1,0
15708,54,management,married,primary,,329.1,yes,no,1,unknown,2,0.018905788048922595,7486,0,0.35856884777974496,2.2309776662598186,-4.899606005018308,0,5565,1,0
22007,54,blue-collar,married,secondary,,182.9,no,no,0,unknown,2,0.05157713781586956,5476,0,0.23639526962078947,2.2300249671059262,-4.899648876480233,0,5566,1,0
21587,43,management,married,secondary,telephone,224.59,yes,yes,0,unknown,2,0.03802139132361266,6121,0,0.26071983758700695,2.2263451667149767,-4.899814467497826,0,5567,1,0
22094,39,blue-collar,married,primary,cellular,76.72,no,no,1,unknown,2,0.10397857419861138,2925,0,0.27715574642500507,2.2109368568888583,-4.900507841440001,0,5568,1,0
21923,32,management,single,tertiary,cellular,103.35,yes,yes,0,unknown,2,0.06634315791084881,4787,0,0.321737878986111,2.2060167993011612,-4.900729244031448,0,5569,1,0
