id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target
18643,42,management,divorced,tertiary,,1814.89,yes,no,0,unknown,2,0.044391515381378005,5801,0
15750,54,housemaid,divorced,primary,cellular,531.2,yes,no,0,unknown,2,0.04438840380607002,5802,0
22853,53,retired,married,tertiary,,38.01,yes,no,1,unknown,2,0.0443692798582346,5803,0
18679,31,management,single,tertiary,,-221.78,yes,no,1,unknown,2,0.044285401089251664,5804,0
21254,28,management,single,tertiary,,981.59,yes,no,0,unknown,2,0.044270620132007464,5805,0
19070,30,blue-collar,married,primary,,2735.29,no,no,1,unknown,2,0.04418645439588168,5806,0
17572,57,technician,married,secondary,,77.46,no,no,0,unknown,2,0.04415808397156818,5807,0
22434,23,blue-collar,single,secondary,,4111.56,yes,no,1,unknown,2,0.04406001504156502,5808,0
16701,36,blue-collar,single,secondary,,3373.07,yes,no,2,unknown,2,0.044059383549272385,5809,0
19691,58,technician,married,,,82.31,yes,no,2,unknown,2,0.044024613678583215,5810,0
20096,24,services,single,tertiary,,1466.01,yes,no,1,unknown,2,0.04402417814971489,5811,0
20390,36,housemaid,married,tertiary,cellular,173.26,yes,yes,1,unknown,2,0.044018458171520856,5812,0
20913,42,technician,married,secondary,cellular,77.95,yes,yes,2,unknown,2,0.04401257599064243,5813,0
18858,42,technician,divorced,tertiary,,27.87,yes,no,1,unknown,2,0.04396913836424808,5814,0
15979,49,services,single,secondary,cellular,171.99,yes,yes,0,unknown,2,0.043961538030193266,5815,0
21986,52,services,married,secondary,,654.04,no,no,1,unknown,2,0.043899592313573994,5816,0
18478,48,services,married,secondary,,451.92,no,no,1,unknown,2,0.043881727732880994,5817,0
22705,57,blue-collar,married,secondary,cellular,-991.31,yes,yes,0,unknown,2,0.043824104701205596,5818,0
20789,46,services,divorced,secondary,cellular,-8.25,yes,yes,0,unknown,2,0.04377626245793815,5819,0
22615,40,services,married,secondary,,-46.36,no,no,1,unknown,2,0.04370689199043004,5820,0
22306,37,technician,married,secondary,cellular,982.13,yes,yes,1,unknown,2,0.0436953874673339,5821,0
17499,46,technician,married,secondary,cellular,28.06,yes,yes,2,unknown,2,0.04365711002610276,5822,0
18566,45,housemaid,single,primary,telephone,1059.42,yes,no,0,unknown,2,0.04362551164047865,5823,0
18814,29,technician,single,tertiary,,433.49,yes,no,0,unknown,2,0.0436063659277234,5824,0
15446,44,technician,married,secondary,cellular,2601.53,yes,yes,0,unknown,2,0.043593540268778874,5825,0
16950,25,blue-collar,single,primary,cellular,335.54,yes,yes,1,unknown,2,0.043556215845261516,5826,0
16575,36,services,married,secondary,,1009.57,no,no,0,unknown,2,0.04354497548077074,5827,0
21590,39,services,divorced,secondary,cellular,-509.0,yes,yes,0,unknown,2,0.043528212888450525,5828,0
23003,50,services,married,secondary,,1648.24,no,no,0,unknown,2,0.043505849408889276,5829,0
22120,57,technician,married,secondary,,16297.83,yes,no,0,unknown,2,0.043451577640323875,5830,0
16045,46,services,married,secondary,,26.56,no,no,1,unknown,2,0.04339451058708917,5831,0
19761,57,management,divorced,tertiary,,493.79,yes,no,1,unknown,2,0.0433859296007157,5832,0
18304,43,technician,single,tertiary,,942.3,yes,no,0,unknown,2,0.04337634249720247,5833,0
20921,31,blue-collar,married,primary,,2235.17,no,no,1,unknown,2,0.04337618638883282,5834,0
18670,29,services,single,tertiary,,2613.66,yes,no,0,unknown,2,0.04336589189465107,5835,0
15558,38,technician,divorced,tertiary,,778.06,yes,no,0,unknown,2,0.043355898142161696,5836,0
16109,26,technician,single,tertiary,,84.43,yes,no,0,unknown,2,0.04330299848015801,5837,0
18377,43,unemployed,married,tertiary,cellular,18.8,yes,yes,1,unknown,2,0.043299690918440596,5838,0
20023,35,student,single,secondary,,225.49,no,no,1,unknown,2,0.04328453861649846,5839,0
19795,50,management,single,tertiary,,1357.87,yes,no,0,unknown,2,0.04328073044199935,5840,0
21073,39,admin.,married,tertiary,,294.78,yes,no,0,unknown,2,0.043278180393478576,5841,0
16994,37,admin.,single,secondary,,1604.05,yes,no,2,unknown,2,0.04327254770630889,5842,0
17811,35,management,divorced,tertiary,,715.4,yes,no,0,unknown,2,0.04325587816234161,5843,0
18781,35,management,single,tertiary,,627.71,yes,no,0,unknown,2,0.04325530363657114,5844,0
21525,41,self-employed,married,tertiary,cellular,-112.02,yes,yes,1,unknown,2,0.04324733305513908,5845,0
17734,31,management,single,tertiary,,406.84,yes,no,0,unknown,2,0.043210283952730244,5846,0
20311,33,entrepreneur,married,tertiary,cellular,833.69,yes,yes,0,unknown,2,0.043203557031869046,5847,0
22292,28,technician,married,secondary,cellular,184.06,yes,yes,1,unknown,2,0.043151621079047096,5848,0
18362,37,management,single,tertiary,,622.24,yes,no,0,unknown,2,0.0431085363175127,5849,0
19290,21,student,single,secondary,,793.16,no,no,0,unknown,2,0.04310505470178384,5850,0
23045,35,management,single,tertiary,,511.15,yes,no,0,unknown,2,0.04308513939940104,5851,0
17961,28,management,single,tertiary,,172.63,yes,no,0,unknown,2,0.04307655905901795,5852,0
20080,34,technician,single,tertiary,,300.31,yes,no,0,unknown,2,0.04306311580848172,5853,0
15902,52,management,divorced,tertiary,,30.15,yes,no,1,unknown,2,0.0430555600503346,5854,0
18983,28,technician,single,tertiary,,-22.2,yes,no,0,unknown,2,0.04300868155395165,5855,0
15449,32,technician,single,tertiary,,146.98,yes,no,0,unknown,2,0.04297829672476998,5856,0
19301,35,technician,married,secondary,cellular,373.44,yes,yes,1,unknown,2,0.042943059729053844,5857,0
16902,42,blue-collar,married,secondary,,9510.87,yes,no,1,unknown,2,0.04293784537787281,5858,0
19105,30,management,single,tertiary,,146.39,yes,no,0,unknown,2,0.04290022018343304,5859,0
21657,48,blue-collar,married,primary,,-24.42,no,no,3,unknown,2,0.042857392924884594,5860,0
17547,38,self-employed,single,secondary,,57.75,no,no,1,unknown,2,0.04283266381066472,5861,0
23072,50,services,married,secondary,,1185.78,no,no,0,unknown,2,0.04283075184269109,5862,0
17029,49,technician,divorced,tertiary,,938.76,yes,no,0,unknown,2,0.04282832996561469,5863,0
16680,51,retired,married,primary,,2576.31,no,no,0,unknown,2,0.042824274435255764,5864,0
21806,30,self-employed,single,secondary,,1024.6,no,no,0,unknown,2,0.04281990107709523,5865,0
17238,56,technician,married,secondary,cellular,1266.61,yes,yes,1,unknown,2,0.04279120158502825,5866,0
18155,37,management,single,tertiary,,403.38,yes,no,0,unknown,2,0.04279058664099987,5867,0
22672,42,admin.,single,secondary,,2864.92,yes,no,1,unknown,2,0.04278859241597546,5868,0
19170,42,housemaid,divorced,secondary,,271.67,no,no,1,unknown,2,0.04274081709672925,5869,0
18940,35,management,single,tertiary,,263.32,yes,no,0,unknown,2,0.04272545830095756,5870,0
21410,39,management,divorced,tertiary,,487.8,yes,no,0,unknown,2,0.04264906722502344,5871,0
16010,29,blue-collar,single,secondary,,4780.24,yes,no,0,unknown,2,0.04263520725144828,5872,0
20350,32,technician,married,secondary,cellular,13.14,yes,yes,1,unknown,2,0.04262788599605315,5873,0
18445,30,technician,single,tertiary,,-204.25,yes,no,0,unknown,2,0.042607409855094015,5874,0
16175,38,blue-collar,married,primary,,3382.94,no,no,0,unknown,2,0.042590156605373256,5875,0
21562,35,management,single,tertiary,,125.89,yes,no,0,unknown,2,0.04252724137223169,5876,0
15462,52,entrepreneur,married,tertiary,telephone,105.04,yes,yes,2,unknown,2,0.04251321718304679,5877,0
17988,28,management,single,tertiary,,-233.03,yes,no,0,unknown,2,0.042489424626985475,5878,0
18015,46,entrepreneur,married,tertiary,cellular,946.43,yes,yes,0,unknown,2,0.04247175157636147,5879,0
19142,35,technician,divorced,tertiary,,26.32,yes,no,0,unknown,2,0.04247163459363581,5880,0
22082,40,services,married,secondary,,453.13,no,no,0,unknown,2,0.04245925634397115,5881,0
19950,49,technician,married,secondary,cellular,2042.27,yes,yes,0,unknown,2,0.04243431353508467,5882,0
22193,28,management,single,tertiary,,-306.52,yes,no,0,unknown,2,0.042383879790053626,5883,0
18391,38,management,single,tertiary,,129.34,yes,no,0,unknown,2,0.042327502006586415,5884,0
17899,43,management,divorced,tertiary,,426.65,yes,no,0,unknown,2,0.04228800609149182,5885,0
20741,31,management,married,tertiary,,5024.12,yes,no,0,unknown,2,0.04228138555282884,5886,0
21686,34,technician,married,secondary,telephone,48.06,yes,yes,2,unknown,2,0.042253602116345323,5887,0
21744,38,management,single,tertiary,,72.96,yes,no,0,unknown,2,0.04224680284359044,5888,0
16487,37,management,divorced,tertiary,,104.6,yes,no,0,unknown,2,0.04223516601707823,5889,0
18285,27,housemaid,married,primary,cellular,227.54,yes,no,2,unknown,2,0.042219819730461426,5890,0
17960,34,entrepreneur,married,tertiary,cellular,192.07,yes,yes,0,unknown,2,0.04220787739704347,5891,0
18348,39,blue-collar,single,primary,cellular,50.57,yes,yes,1,unknown,2,0.0421783958246174,5892,0
20163,35,services,married,secondary,,13.87,no,no,0,unknown,2,0.04217042265717528,5893,0
20108,31,housemaid,married,primary,cellular,990.81,no,yes,1,unknown,2,0.042166539609919465,5894,0
19843,44,services,married,secondary,,433.63,no,no,0,unknown,2,0.04215913436732193,5895,0
19044,37,services,married,secondary,,85.4,no,no,0,unknown,2,0.04213687700483949,5896,0
20922,45,technician,married,secondary,telephone,1829.26,yes,yes,1,unknown,2,0.04211463573627755,5897,0
15919,36,services,married,secondary,,20.7,no,no,0,unknown,2,0.042112375023868755,5898,0
16683,47,housemaid,divorced,secondary,,1426.3,no,no,0,unknown,2,0.042110825441972574,5899,0
18003,46,technician,divorced,tertiary,,288.73,yes,no,0,unknown,2,0.042099079151231907,5900,0
18920,40,management,single,tertiary,,42.76,yes,no,0,unknown,2,0.042068070916837494,5901,0
15441,39,services,married,secondary,,131.25,no,no,0,unknown,2,0.04206676788926514,5902,0
20266,39,technician,married,secondary,cellular,-55.54,yes,yes,1,unknown,2,0.04205278983571585,5903,0
16375,50,blue-collar,married,primary,,2189.57,no,no,1,unknown,2,0.04200633767169018,5904,0
21191,37,services,married,secondary,,-31.59,no,no,0,unknown,2,0.04197030851623578,5905,0
17791,36,self-employed,single,secondary,,710.55,no,no,0,unknown,2,0.04196032618324499,5906,0
19656,58,retired,married,tertiary,,-26.59,yes,no,0,unknown,2,0.04194995742449276,5907,0
23025,55,services,married,secondary,,782.06,no,no,0,unknown,2,0.04191110787313403,5908,0
22350,39,management,single,tertiary,,-120.86,yes,no,0,unknown,2,0.041903023502412144,5909,0
21264,38,services,married,secondary,,-72.84,no,no,0,unknown,2,0.041844341345144496,5910,0
17377,39,blue-collar,married,primary,,1513.95,no,no,1,unknown,2,0.04178939202277746,5911,0
19363,50,management,married,,,1009.48,yes,no,0,unknown,2,0.04177226112873393,5912,0
17833,37,unemployed,married,primary,cellular,3087.13,yes,no,0,unknown,2,0.04175464311157681,5913,0
17189,33,blue-collar,married,primary,cellular,355.91,yes,yes,1,low,2,0.04174704013429622,5914,0
19738,27,management,single,tertiary,,-809.97,yes,no,0,unknown,2,0.0417346598696518,5915,0
22277,42,entrepreneur,married,tertiary,cellular,235.9,yes,yes,0,unknown,2,0.04172995711519163,5916,0
18797,37,services,married,secondary,cellular,1949.17,yes,yes,1,unknown,2,0.04170675923097211,5917,0
19217,53,entrepreneur,married,primary,cellular,1087.96,yes,no,2,unknown,2,0.041687028644844706,5918,0
20328,24,technician,married,secondary,cellular,325.12,yes,yes,0,unknown,2,0.041680822528527554,5919,0
21707,54,technician,married,,,943.35,yes,no,0,unknown,2,0.041619740938029864,5920,0
22928,31,management,married,,,-8.81,yes,no,0,unknown,2,0.041609263569053916,5921,0
18745,52,services,divorced,secondary,telephone,327.18,yes,yes,0,unknown,2,0.041601595476710745,5922,0
20736,43,services,married,secondary,,-13.3,no,no,0,unknown,2,0.04159276372974808,5923,0
17655,48,management,divorced,tertiary,,161.51,yes,no,0,unknown,2,0.04157423110312643,5924,0
21420,49,management,divorced,tertiary,,196.06,yes,no,0,unknown,2,0.04155597161890647,5925,0
17564,34,technician,married,secondary,cellular,706.91,yes,yes,0,unknown,2,0.041549171829163775,5926,0
16169,31,housemaid,married,primary,cellular,2633.69,yes,no,0,unknown,2,0.04151725775811296,5927,0
16814,50,technician,single,tertiary,,-19.69,yes,no,0,unknown,2,0.04151690081018401,5928,0
21472,44,blue-collar,married,primary,,2871.53,no,no,0,unknown,2,0.04145692029508497,5929,0
19211,30,technician,married,,,-323.15,yes,no,0,unknown,2,0.04144240482255462,5930,0
17588,48,technician,divorced,tertiary,,-85.19,yes,no,0,unknown,2,0.04143574327637236,5931,0
18551,33,unemployed,single,secondary,,190.06,no,no,0,unknown,2,0.041426643507719595,5932,0
17036,25,blue-collar,divorced,secondary,,2469.7,yes,no,1,unknown,2,0.041422964535794506,5933,0
17348,41,technician,married,,,178.09,yes,no,0,unknown,2,0.04141227758613282,5934,0
22152,27,blue-collar,married,secondary,,6373.11,yes,no,2,unknown,2,0.04141154468727518,5935,0
18457,51,services,married,secondary,,230.48,no,no,0,unknown,2,0.04140106171843374,5936,0
15540,44,services,married,secondary,cellular,2058.97,yes,yes,1,unknown,2,0.041393131954855,5937,0
17958,46,management,divorced,tertiary,,-63.19,yes,no,0,unknown,2,0.0413920155082841,5938,0
20097,46,self-employed,married,primary,cellular,3253.32,yes,no,0,unknown,2,0.04138644695111015,5939,0
17267,27,blue-collar,single,secondary,,2449.6,yes,no,1,unknown,2,0.04138391236530914,5940,0
17423,34,technician,married,secondary,cellular,588.98,yes,yes,0,unknown,2,0.04138350820886252,5941,0
16501,47,entrepreneur,married,tertiary,telephone,383.22,yes,yes,1,unknown,2,0.04132097586922077,5942,0
20499,57,management,married,tertiary,,5577.23,yes,no,0,unknown,2,0.041315506331877964,5943,0
18275,49,blue-collar,married,primary,cellular,3799.89,yes,yes,2,unknown,2,0.041288433571005,5944,0
20413,58,retired,married,primary,,1808.03,no,no,0,unknown,2,0.04125744071339673,5945,0
18355,42,admin.,married,secondary,,4305.0,yes,no,3,unknown,2,0.04121321919216427,5946,0
22833,49,retired,married,primary,,-7.87,no,no,1,unknown,2,0.041212137943677785,5947,0
22638,38,blue-collar,married,primary,,2395.29,no,no,0,unknown,2,0.04118931914265823,5948,0
22822,54,services,married,secondary,,212.29,no,no,0,unknown,2,0.04117617797545591,5949,0
15721,53,self-employed,married,tertiary,cellular,353.96,yes,yes,0,unknown,2,0.04116180211019708,5950,0
17446,60,housemaid,married,primary,cellular,2351.16,yes,no,1,unknown,2,0.04109074433850044,5951,0
16277,48,management,divorced,tertiary,,-194.65,yes,no,0,unknown,2,0.041075549232389964,5952,0
18539,40,services,married,secondary,cellular,1631.66,yes,yes,1,unknown,2,0.04106171178347594,5953,0
16705,33,technician,married,secondary,cellular,306.13,yes,yes,0,unknown,2,0.041054810799579726,5954,0
19982,35,management,married,tertiary,,274.88,yes,no,3,unknown,2,0.04105102757084024,5955,0
20182,38,unemployed,divorced,secondary,,244.69,no,no,0,unknown,2,0.04104899569562975,5956,0
16686,46,blue-collar,married,primary,,-42.57,no,no,2,unknown,2,0.04104107537536316,5957,0
16651,48,self-employed,married,tertiary,cellular,15.52,yes,yes,0,unknown,2,0.041021362190511404,5958,0
18831,56,services,divorced,tertiary,,2330.39,yes,no,0,unknown,2,0.04100509058023103,5959,0
19023,56,management,divorced,tertiary,,113.14,yes,no,0,unknown,2,0.04097493602183803,5960,0
16457,32,technician,married,secondary,cellular,179.28,yes,yes,0,unknown,2,0.04094456960055523,5961,0
16287,57,management,single,tertiary,,41.1,yes,no,0,unknown,2,0.04093015376853915,5962,0
16869,39,blue-collar,married,primary,,2240.54,no,no,0,unknown,2,0.040907920144913255,5963,0
15506,55,admin.,divorced,secondary,,3595.56,yes,no,0,unknown,2,0.04090389487939763,5964,0
17055,59,management,single,tertiary,,116.04,yes,no,0,unknown,2,0.04090228020042532,5965,0
18520,49,management,married,,,305.44,yes,no,0,unknown,2,0.040853307958760424,5966,0
21845,28,blue-collar,single,secondary,,3413.52,yes,no,0,unknown,2,0.0407721913714787,5967,0
19892,37,technician,married,secondary,cellular,285.22,yes,yes,0,unknown,2,0.040762244922404406,5968,0
16723,59,management,divorced,tertiary,,100.92,yes,no,0,unknown,2,0.04076051748471281,5969,0
16026,50,retired,married,primary,,1066.56,no,no,0,unknown,2,0.040755266497233475,5970,0
18373,33,management,divorced,tertiary,,-1138.43,yes,no,0,unknown,2,0.04075517884702587,5971,0
21693,36,blue-collar,single,secondary,,2420.82,yes,no,1,unknown,2,0.040748643425402145,5972,0
21787,56,blue-collar,married,primary,,220.56,no,no,2,unknown,2,0.04074712195236626,5973,0
20279,45,admin.,married,secondary,,5430.58,yes,no,2,unknown,2,0.0406957387163575,5974,0
19804,32,technician,married,secondary,cellular,-15.61,yes,yes,0,unknown,2,0.04067494647284699,5975,0
18525,50,self-employed,married,secondary,cellular,2159.53,yes,yes,2,low,2,0.040670730141006445,5976,0
16314,51,entrepreneur,single,secondary,,496.82,no,no,0,unknown,2,0.04066353704699747,5977,0
21037,43,services,single,tertiary,,13.65,yes,no,1,unknown,2,0.04065092468022955,5978,0
22503,33,blue-collar,divorced,secondary,,3640.79,yes,no,0,unknown,2,0.04063746883327914,5979,0
20307,58,services,married,secondary,,10.57,no,no,0,unknown,2,0.04063294456023418,5980,0
16324,49,management,married,tertiary,,3345.08,yes,no,1,unknown,2,0.04062646092719246,5981,0
18390,45,blue-collar,married,primary,,960.54,no,no,1,unknown,2,0.04061867260540622,5982,0
22758,45,blue-collar,married,secondary,,7996.72,yes,no,1,unknown,2,0.04059504370056418,5983,0
15827,40,unemployed,divorced,secondary,,-25.06,no,no,0,unknown,2,0.04054448430444976,5984,0
19992,37,technician,single,secondary,,8039.95,yes,no,0,unknown,2,0.040540747762210616,5985,0
19220,33,technician,married,secondary,cellular,-69.88,yes,yes,0,unknown,2,0.04053480225042942,5986,0
15858,57,blue-collar,married,primary,,1465.31,no,no,1,unknown,2,0.04052862019468673,5987,0
17652,49,admin.,married,primary,cellular,609.21,yes,yes,3,unknown,2,0.040523784322654036,5988,0
21653,55,blue-collar,married,primary,,1366.56,no,no,1,unknown,2,0.0405235181503557,5989,0
22735,53,retired,single,secondary,,1467.31,yes,no,1,unknown,2,0.04050766926781051,5990,0
15533,51,self-employed,married,primary,telephone,22.74,yes,no,0,low,2,0.040472382583351174,5991,0
22766,46,housemaid,divorced,secondary,,189.46,no,no,0,unknown,2,0.04044754136125186,5992,0
17116,28,services,married,,,-148.54,yes,no,1,unknown,2,0.040445588366918875,5993,0
19015,48,unemployed,married,secondary,cellular,3253.49,yes,yes,1,low,2,0.04044132644263857,5994,0
19526,51,services,married,secondary,,-479.25,no,no,0,unknown,2,0.040416932664274104,5995,0
