id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,call_length,investment,period
7200,34,blue-collar,married,secondary,cellular,1226,yes,no,0,unknown,86,0,0
7201,33,services,married,secondary,cellular,210,yes,no,0,unknown,1207,316.94,0
7202,36,technician,married,secondary,cellular,-78,yes,no,0,unknown,346,0,0
7203,42,management,married,tertiary,cellular,478,no,yes,0,unknown,165,0,0
7204,40,blue-collar,divorced,primary,NA,21,yes,no,0,unknown,584,0,0
7205,44,self-employed,married,NA,cellular,163,yes,no,3,high,44,0,0
7206,53,management,divorced,tertiary,NA,0,no,no,0,unknown,44,0,0
7207,48,technician,married,tertiary,cellular,658,yes,no,0,unknown,89,0,0
7208,41,housemaid,divorced,tertiary,NA,9767,yes,no,0,unknown,162,0,0
7209,37,blue-collar,single,secondary,cellular,48,no,no,0,unknown,140,0,0
7210,59,blue-collar,married,primary,cellular,638,no,no,0,unknown,170,0,0
7211,48,entrepreneur,divorced,tertiary,NA,0,yes,yes,0,unknown,139,0,0
7212,81,retired,divorced,NA,telephone,9224,no,no,0,unknown,235,0,0
7213,49,self-employed,married,secondary,cellular,2576,yes,no,0,unknown,64,0,0
7214,43,management,married,tertiary,NA,1825,yes,no,0,unknown,742,0,0
7215,35,management,married,tertiary,cellular,2717,no,no,0,unknown,394,848.3,0
7216,38,management,married,tertiary,NA,63,yes,no,0,unknown,518,0,0
7217,38,blue-collar,married,secondary,cellular,194,yes,no,7,low,576,0,0
7218,59,admin.,divorced,secondary,cellular,636,no,no,0,unknown,91,0,0
7219,45,technician,divorced,secondary,NA,159,yes,no,0,unknown,66,0,0
7220,36,technician,married,secondary,cellular,-355,yes,no,0,unknown,89,0,0
7221,39,technician,single,tertiary,cellular,54,yes,no,0,unknown,99,0,0
7222,56,blue-collar,married,primary,cellular,-116,yes,no,0,unknown,1014,0,0
7223,55,management,married,tertiary,cellular,0,yes,yes,0,unknown,187,0,0
7224,32,admin.,married,secondary,cellular,167,yes,no,0,unknown,103,0,0
7225,36,blue-collar,single,secondary,NA,340,no,yes,0,unknown,559,0,0
7226,49,services,married,secondary,NA,47,no,no,0,unknown,234,0,0
7227,43,technician,married,secondary,cellular,253,no,no,0,unknown,111,0,0
7228,26,technician,single,tertiary,cellular,1216,yes,no,0,unknown,472,0,0
7229,31,blue-collar,married,secondary,NA,652,no,yes,0,unknown,281,0,0
7230,41,services,married,secondary,cellular,0,yes,no,0,unknown,40,0,0
7231,34,services,married,secondary,cellular,80,no,yes,0,unknown,240,0,0
7232,59,blue-collar,married,primary,NA,8562,no,no,0,unknown,86,0,0
7233,57,technician,married,tertiary,cellular,2887,yes,no,0,unknown,123,0,0
7234,31,management,divorced,tertiary,cellular,297,no,no,0,unknown,127,0,0
7235,59,housemaid,divorced,primary,NA,195,no,no,0,unknown,366,0,0
7236,31,services,divorced,secondary,cellular,39,yes,no,0,unknown,13,0,0
7237,29,blue-collar,married,secondary,cellular,339,yes,no,2,low,63,0,0
7238,38,management,divorced,tertiary,cellular,637,yes,no,1,unknown,295,0,0
7239,23,blue-collar,married,primary,NA,-213,no,no,0,unknown,165,0,0
7240,44,admin.,married,secondary,NA,1696,no,no,0,unknown,139,0,0
7241,36,admin.,married,secondary,cellular,670,yes,no,0,unknown,126,0,0
7242,42,admin.,divorced,secondary,cellular,-249,yes,no,0,unknown,149,0,0
7243,30,blue-collar,single,secondary,telephone,327,yes,no,0,unknown,21,0,0
7244,56,admin.,divorced,secondary,cellular,-429,no,yes,4,low,120,0,0
7245,32,unemployed,single,tertiary,cellular,1611,yes,no,2,low,175,0,0
7246,45,admin.,single,secondary,NA,-342,no,yes,0,unknown,158,0,0
7247,50,blue-collar,married,primary,cellular,403,no,no,0,unknown,119,0,0
7248,32,blue-collar,married,secondary,NA,1780,yes,no,0,unknown,100,0,0
7249,63,NA,married,secondary,telephone,367,no,no,7,low,173,0,0
7250,53,blue-collar,married,primary,cellular,570,no,no,0,unknown,158,0,0
7251,45,housemaid,married,primary,cellular,403,no,no,0,unknown,144,0,0
7252,58,services,married,primary,NA,65,no,no,0,unknown,162,0,0
7253,31,services,married,secondary,cellular,442,yes,no,2,low,69,0,0
7254,31,blue-collar,single,primary,cellular,538,yes,no,0,unknown,703,0,0
7255,42,housemaid,married,primary,NA,1343,yes,no,0,unknown,404,0,0
7256,59,retired,married,primary,NA,4949,no,yes,0,unknown,168,0,0
7257,37,management,married,primary,cellular,5427,no,no,1,low,201,0,0
7258,31,blue-collar,married,secondary,NA,-110,yes,no,0,unknown,440,0,0
7259,30,entrepreneur,single,primary,cellular,2816,yes,no,0,unknown,71,0,0
7260,32,blue-collar,married,primary,NA,5151,yes,yes,0,unknown,185,0,0
7261,36,management,single,tertiary,NA,2239,yes,yes,0,unknown,93,0,0
7262,33,self-employed,married,tertiary,cellular,483,yes,no,0,unknown,280,0,0
7263,38,technician,single,secondary,cellular,367,no,no,0,unknown,128,0,0
7264,51,technician,married,NA,NA,425,yes,no,0,unknown,124,0,0
7265,31,technician,single,secondary,cellular,656,yes,no,1,unknown,158,0,0
7266,40,management,married,tertiary,cellular,1468,no,no,0,unknown,63,0,0
7267,36,admin.,married,secondary,cellular,953,yes,no,0,unknown,38,0,0
7268,25,management,married,tertiary,cellular,3,yes,yes,0,unknown,690,0,0
7269,59,retired,married,secondary,cellular,306,no,yes,0,unknown,121,0,0
7270,31,services,single,secondary,NA,32,no,no,0,unknown,190,0,0
7271,41,blue-collar,married,primary,NA,183,yes,yes,0,unknown,110,0,0
7272,29,admin.,divorced,secondary,cellular,883,no,yes,0,unknown,85,0,0
7273,35,unemployed,married,primary,telephone,4564,yes,no,0,unknown,508,0,0
7274,32,technician,married,secondary,cellular,1308,yes,no,0,unknown,274,0,0
7275,43,admin.,single,secondary,cellular,6,no,no,1,low,58,0,0
7276,40,management,married,tertiary,cellular,66,no,no,0,unknown,737,284.84,0
7277,31,admin.,single,secondary,cellular,430,yes,no,0,unknown,103,0,0
7278,39,technician,married,secondary,NA,376,no,no,0,unknown,160,0,0
7279,33,services,single,secondary,cellular,3269,no,yes,1,low,381,0,0
7280,32,management,married,tertiary,cellular,0,no,no,0,unknown,74,0,0
7281,31,technician,married,tertiary,NA,1197,yes,no,0,unknown,351,0,0
7282,37,services,single,secondary,cellular,54,yes,no,0,unknown,118,0,0
7283,46,services,divorced,secondary,cellular,348,yes,no,0,unknown,323,0,0
7284,25,technician,single,secondary,cellular,1833,yes,no,0,unknown,323,0,0
7285,60,services,married,tertiary,cellular,6557,no,no,0,unknown,214,0,0
7286,52,technician,married,secondary,NA,291,no,no,0,unknown,143,0,0
7287,26,admin.,single,secondary,NA,92,yes,no,0,unknown,259,0,0
7288,29,blue-collar,married,secondary,NA,424,yes,yes,0,unknown,241,0,0
7289,44,technician,married,secondary,cellular,1371,no,no,0,unknown,159,0,0
7290,51,technician,married,secondary,cellular,-1944,yes,no,0,unknown,623,260.55,0
7291,31,technician,divorced,tertiary,cellular,0,no,no,0,unknown,581,284.95,0
7292,57,technician,married,tertiary,cellular,0,no,no,0,unknown,242,0,0
7293,47,technician,married,secondary,cellular,332,yes,no,1,high,276,0,0
7294,31,services,single,secondary,NA,2038,yes,no,0,unknown,148,0,0
7295,36,services,single,secondary,cellular,568,yes,no,2,low,140,0,0
7296,57,housemaid,divorced,secondary,cellular,4969,no,no,0,unknown,655,0,0
7297,39,blue-collar,married,tertiary,NA,-33,yes,no,0,unknown,62,0,0
7298,60,management,single,tertiary,cellular,560,no,no,0,unknown,730,359.39,0
7299,50,blue-collar,married,secondary,NA,2641,yes,no,0,unknown,97,0,0
7300,42,technician,married,tertiary,cellular,921,no,no,0,unknown,531,463.5,0
7301,39,blue-collar,married,secondary,NA,0,no,no,0,unknown,289,0,0
7302,35,technician,single,secondary,NA,-229,yes,no,0,unknown,100,0,0
7303,34,management,single,tertiary,cellular,3,no,no,0,unknown,16,0,0
7304,23,blue-collar,single,secondary,NA,5145,yes,no,0,unknown,229,0,0
7305,33,management,single,secondary,NA,99,yes,no,0,unknown,160,0,0
7306,48,services,married,secondary,cellular,300,no,no,0,unknown,350,0,0
7307,42,blue-collar,single,secondary,NA,625,no,no,0,unknown,651,388.81,0
7308,44,technician,married,secondary,NA,296,yes,yes,0,unknown,169,0,0
7309,42,technician,married,secondary,cellular,300,yes,no,0,unknown,76,0,0
7310,42,management,divorced,tertiary,cellular,238,no,no,0,unknown,692,333.74,0
7311,32,technician,married,secondary,cellular,557,yes,no,0,unknown,91,0,0
7312,38,admin.,married,secondary,cellular,0,yes,yes,0,unknown,547,0,0
7313,40,services,married,primary,NA,3559,yes,no,0,unknown,138,0,0
7314,31,blue-collar,married,secondary,NA,2910,yes,no,0,unknown,1392,635,0
7315,30,management,single,tertiary,cellular,382,yes,no,0,unknown,200,0,0
7316,32,management,married,tertiary,cellular,91,no,no,2,low,126,0,0
7317,32,services,single,secondary,NA,121,yes,no,0,unknown,213,0,0
7318,51,self-employed,married,secondary,cellular,1178,no,no,0,unknown,530,0,0
7319,35,management,single,tertiary,cellular,681,no,no,2,high,737,381.65,0
7320,44,management,single,tertiary,cellular,1277,yes,no,4,unknown,77,0,0
7321,31,blue-collar,single,secondary,cellular,4,no,no,3,unknown,148,0,0
7322,35,blue-collar,single,secondary,cellular,-441,yes,no,0,unknown,151,0,0
7323,40,technician,divorced,tertiary,NA,0,no,no,0,unknown,522,266.83,0
7324,42,technician,married,secondary,cellular,488,no,no,1,unknown,230,0,0
7325,34,management,married,tertiary,cellular,775,yes,no,0,unknown,210,0,0
7326,31,admin.,married,secondary,cellular,2304,yes,no,0,unknown,257,0,0
7327,34,admin.,single,tertiary,cellular,18,yes,yes,1,high,114,0,0
7328,34,admin.,married,secondary,cellular,764,no,no,0,unknown,89,0,0
7329,25,admin.,single,secondary,NA,681,yes,no,0,unknown,105,0,0
7330,52,technician,divorced,secondary,cellular,511,no,yes,0,unknown,98,0,0
7331,51,self-employed,married,tertiary,cellular,5350,yes,yes,0,unknown,612,761.64,0
7332,40,self-employed,married,secondary,cellular,1749,no,no,0,unknown,767,0,0
7333,56,retired,married,secondary,cellular,728,no,no,0,unknown,107,0,0
7334,36,technician,married,secondary,NA,432,yes,yes,0,unknown,94,0,0
7335,32,management,married,tertiary,cellular,423,no,no,0,unknown,212,0,0
7336,61,retired,divorced,secondary,cellular,4243,no,no,2,high,315,279.49,0
7337,32,management,married,tertiary,cellular,0,no,no,0,unknown,83,0,0
7338,27,technician,single,secondary,NA,1,yes,no,0,unknown,261,0,0
7339,63,retired,married,secondary,cellular,18016,no,no,0,unknown,371,1115.29,0
7340,47,housemaid,single,tertiary,NA,3727,no,no,0,unknown,993,1038.23,0
7341,51,management,married,tertiary,cellular,4,yes,no,0,unknown,58,0,0
7342,39,blue-collar,married,secondary,telephone,56,yes,no,0,unknown,368,0,0
7343,39,blue-collar,single,secondary,cellular,369,no,yes,0,unknown,224,0,0
7344,35,blue-collar,married,secondary,NA,5310,yes,no,0,unknown,97,0,0
7345,30,management,married,tertiary,cellular,451,no,no,3,low,173,0,0
7346,38,entrepreneur,married,tertiary,cellular,1110,yes,no,2,low,888,517.08,0
7347,47,blue-collar,married,secondary,cellular,235,yes,no,0,unknown,121,0,0
7348,35,services,married,secondary,cellular,-182,yes,no,0,unknown,270,0,0
7349,32,admin.,single,secondary,cellular,211,yes,no,0,unknown,114,0,0
7350,43,management,single,tertiary,cellular,0,no,no,0,unknown,331,0,0
7351,34,technician,married,secondary,NA,978,yes,no,0,unknown,370,0,0
7352,44,blue-collar,married,NA,NA,146,yes,no,0,unknown,483,280.71,0
7353,52,management,married,tertiary,cellular,1355,yes,no,1,low,131,0,0
7354,34,management,single,tertiary,cellular,268,no,no,0,unknown,587,339.38,0
7355,31,services,married,tertiary,NA,585,yes,yes,0,unknown,272,0,0
7356,40,technician,married,secondary,cellular,169,yes,no,0,unknown,43,0,0
7357,41,blue-collar,married,secondary,NA,438,yes,no,0,unknown,129,0,0
7358,34,management,single,secondary,cellular,516,yes,no,0,unknown,292,0,0
7359,49,technician,divorced,tertiary,cellular,1807,yes,no,1,high,225,0,0
7360,58,retired,married,primary,telephone,565,no,no,0,unknown,876,61.26,0
7361,58,retired,married,secondary,cellular,901,yes,yes,0,unknown,235,0,0
7362,39,services,married,secondary,cellular,-762,yes,yes,2,low,40,0,0
7363,81,retired,married,primary,telephone,5220,no,no,2,unknown,135,350.43,0
7364,32,technician,single,secondary,cellular,145,no,no,0,unknown,135,0,0
7365,25,technician,single,secondary,cellular,102,no,yes,0,unknown,574,112.33,0
7366,54,services,married,primary,cellular,1059,no,no,0,unknown,147,0,0
7367,50,management,married,tertiary,cellular,24,no,no,0,unknown,157,0,0
7368,35,technician,divorced,secondary,NA,-52,yes,no,0,unknown,265,0,0
7369,40,management,single,secondary,telephone,9916,no,no,0,unknown,98,0,0
7370,58,technician,married,secondary,cellular,-942,yes,no,0,unknown,131,0,0
7371,54,management,divorced,tertiary,cellular,2625,yes,no,0,unknown,67,0,0
7372,39,technician,single,tertiary,cellular,285,no,no,0,unknown,284,0,0
7373,36,blue-collar,married,secondary,NA,0,no,no,0,unknown,174,0,0
7374,49,services,married,secondary,cellular,1114,no,no,0,unknown,283,0,0
7375,45,entrepreneur,married,secondary,cellular,-479,yes,no,0,unknown,167,0,0
7376,54,admin.,married,secondary,cellular,-1089,no,yes,0,unknown,105,0,0
7377,32,blue-collar,married,secondary,NA,1484,yes,no,0,unknown,363,0,0
7378,34,management,single,tertiary,cellular,1612,no,no,0,unknown,108,0,0
7379,36,management,divorced,tertiary,cellular,-252,yes,no,1,unknown,235,0,0
7380,43,retired,single,primary,telephone,140,no,yes,0,unknown,52,0,0
7381,32,self-employed,single,tertiary,cellular,-98,no,yes,0,unknown,157,0,0
7382,38,blue-collar,married,primary,NA,7944,no,no,0,unknown,116,0,0
7383,35,technician,single,secondary,cellular,183,no,no,2,low,516,0,0
7384,33,services,married,secondary,cellular,1082,yes,yes,0,unknown,351,0,0
7385,45,blue-collar,married,primary,NA,532,yes,no,0,unknown,137,0,0
7386,68,retired,married,tertiary,cellular,2812,no,no,3,high,392,201.46,0
7387,43,blue-collar,single,primary,cellular,-399,no,yes,0,unknown,662,0,0
7388,29,blue-collar,married,primary,cellular,18,yes,no,0,unknown,297,0,0
7389,49,technician,married,NA,cellular,1359,no,no,0,unknown,119,0,0
7390,41,blue-collar,married,primary,telephone,2585,no,no,0,unknown,159,0,0
7391,56,retired,married,primary,cellular,152,yes,yes,0,unknown,65,0,0
7392,49,technician,married,secondary,NA,550,yes,no,0,unknown,412,0,0
7393,56,retired,single,tertiary,cellular,352,no,no,0,unknown,198,0,0
7394,27,blue-collar,single,primary,cellular,0,yes,no,0,unknown,213,0,0
7395,46,management,single,tertiary,cellular,2278,no,no,0,unknown,218,0,0
7396,23,services,single,secondary,NA,210,yes,no,0,unknown,507,0,0
7397,45,management,married,secondary,NA,21,yes,no,0,unknown,788,0,0
7398,48,self-employed,married,secondary,NA,4746,yes,no,0,unknown,32,0,0
7399,60,management,married,tertiary,cellular,0,no,no,0,unknown,362,0,0
7400,41,management,single,tertiary,cellular,572,yes,no,2,low,419,0,0
7401,27,blue-collar,married,secondary,NA,1341,yes,yes,0,unknown,254,0,0
7402,24,unemployed,single,tertiary,cellular,-164,yes,yes,0,unknown,117,0,0
7403,31,management,married,tertiary,cellular,1514,no,no,0,unknown,284,0,0
7404,29,entrepreneur,married,secondary,cellular,-388,yes,no,0,unknown,411,0,0
7405,27,student,single,tertiary,cellular,5291,no,no,4,high,293,344.37,0
7406,32,admin.,single,secondary,cellular,458,no,yes,0,unknown,125,0,0
7407,55,unemployed,married,secondary,cellular,1339,no,no,0,unknown,299,0,0
7408,21,student,single,primary,cellular,1596,no,no,0,unknown,101,0,0
7409,42,services,married,secondary,NA,1007,no,no,0,unknown,139,0,0
7410,33,admin.,married,secondary,NA,1499,yes,no,0,unknown,144,0,0
7411,37,admin.,married,tertiary,cellular,0,yes,no,0,unknown,115,0,0
7412,48,management,married,tertiary,cellular,-4,no,no,0,unknown,97,0,0
7413,48,self-employed,married,tertiary,cellular,147,no,yes,0,unknown,295,0,0
7414,33,services,married,secondary,cellular,-52,yes,no,0,unknown,278,0,0
7415,41,technician,single,secondary,cellular,413,yes,yes,0,unknown,292,0,0
7416,53,management,married,tertiary,NA,3911,yes,yes,0,unknown,63,0,0
7417,26,admin.,single,tertiary,cellular,760,yes,no,5,high,456,412.52,0
7418,42,technician,married,tertiary,NA,2106,yes,yes,0,unknown,162,0,0
7419,56,admin.,divorced,primary,cellular,0,no,yes,0,unknown,542,0,0
7420,28,student,single,tertiary,NA,80,yes,no,0,unknown,234,0,0
7421,56,management,married,secondary,cellular,238,yes,no,0,unknown,808,0,0
7422,26,admin.,single,secondary,telephone,609,no,no,0,unknown,112,0,0
7423,48,self-employed,divorced,tertiary,cellular,41,yes,no,0,unknown,198,0,0
7424,77,retired,divorced,primary,telephone,639,no,no,0,unknown,127,0,0
7425,38,management,married,tertiary,cellular,655,no,no,0,unknown,389,0,0
7426,36,management,single,tertiary,cellular,260,yes,no,0,unknown,49,0,0
7427,29,management,single,secondary,cellular,417,no,no,0,unknown,90,0,0
7428,32,blue-collar,married,primary,cellular,5511,no,no,16,unknown,408,0,0
7429,59,unemployed,married,secondary,cellular,1047,no,no,3,high,438,91.22,0
7430,33,management,married,tertiary,cellular,1122,no,no,0,unknown,187,0,0
7431,45,blue-collar,married,primary,cellular,0,yes,yes,5,low,36,0,0
7432,39,admin.,single,secondary,NA,6512,no,no,0,unknown,16,0,0
7433,29,blue-collar,married,secondary,telephone,659,no,no,0,unknown,401,0,0
7434,58,retired,married,secondary,cellular,2609,no,no,0,unknown,136,0,0
7435,58,retired,married,primary,cellular,3,no,no,0,unknown,158,0,0
7436,39,blue-collar,married,primary,cellular,3324,no,no,1,low,96,0,0
7437,49,management,divorced,tertiary,cellular,755,no,no,0,unknown,1212,452.49,0
7438,45,technician,single,secondary,cellular,29,yes,no,1,low,86,0,0
7439,35,admin.,married,secondary,NA,0,no,no,0,unknown,326,0,0
7440,39,management,married,tertiary,NA,-190,no,yes,0,unknown,893,0,0
7441,40,blue-collar,married,primary,NA,-108,yes,no,0,unknown,149,0,0
7442,46,admin.,single,secondary,cellular,533,no,no,0,unknown,71,0,0
7443,28,technician,married,primary,NA,-58,yes,no,0,unknown,74,0,0
7444,34,blue-collar,married,secondary,cellular,205,yes,yes,0,unknown,309,0,0
7445,34,blue-collar,married,secondary,cellular,1,yes,no,0,unknown,290,0,0
7446,47,entrepreneur,married,tertiary,telephone,0,no,no,0,unknown,103,0,0
7447,32,management,single,tertiary,NA,3,yes,no,0,unknown,161,0,0
7448,37,admin.,married,secondary,cellular,529,yes,no,2,unknown,234,0,0
7449,34,admin.,single,secondary,NA,1254,no,no,0,unknown,87,0,0
7450,57,admin.,married,secondary,telephone,0,yes,no,0,unknown,92,0,0
7451,44,services,divorced,secondary,NA,210,no,yes,0,unknown,111,0,0
7452,31,admin.,single,tertiary,cellular,0,no,no,0,unknown,173,0,0
7453,55,entrepreneur,divorced,secondary,cellular,538,yes,no,0,unknown,353,355.57,0
7454,43,blue-collar,single,secondary,cellular,24,no,no,1,low,68,0,0
7455,35,blue-collar,married,primary,NA,3279,no,no,0,unknown,240,0,0
7456,41,management,married,tertiary,cellular,1468,yes,no,0,unknown,237,581.43,0
7457,34,technician,married,secondary,cellular,357,yes,no,0,unknown,25,0,0
7458,40,management,married,secondary,NA,106,no,no,0,unknown,676,287.87,0
7459,37,management,single,NA,NA,715,yes,no,0,unknown,247,0,0
7460,42,unemployed,married,secondary,NA,583,yes,no,0,unknown,153,0,0
7461,37,management,single,secondary,cellular,1981,no,no,0,unknown,140,0,0
7462,45,services,married,secondary,NA,-1036,yes,no,0,unknown,65,0,0
7463,43,self-employed,married,tertiary,cellular,310,yes,no,0,unknown,84,0,0
